INDIVIDUALS	CURRENT	INFERRED	SCORE	SECOND_BEST_POP	SECOND_BEST_SCORE	MARKER_NUMBER	METHOD	MISSING_DATA	ITERATIONS	SUBSAMPLE
SYH17	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	3
SYH17	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	8	3
SYH17	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	3
SYH17	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	3
SYH17	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	3
SYH17	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	3
SYH17	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	8	3
SYH17	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	3
SYH17	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	3
SYH17	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	3
SYH17	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	3
SYH17	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	3
SYH17	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	3
SYH17	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	3
SYH17	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	3
SYH17	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	3
SYH17	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	3
SYH17	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	3
SYH17	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	3
SYH17	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	3
SYH17	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	3
SYH17	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	3
SYH17	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	3
SYH17	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	3
SYH17	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	3
SYH17	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	3
SYH17	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	3
SYH17	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	3
SYH17	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	3
SYH17	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	3
SYH17	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	3
SYH17	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	3
SYH17	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	3
SYH17	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	3
SYH17	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	3
SYH17	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	3
SYH17	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	3
SYH9	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	3
SYH9	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	3
SYH9	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	3
SYH9	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	6	3
SYH9	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	3
SYH9	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	3
SYH9	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	3
SYH9	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	3
SYH9	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	6	3
SYH9	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	3
SYH9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	3
SYH9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	3
SYH9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	3
SYH9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	3
SYH9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	3
SYH9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	3
SYH9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	3
SYH9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	3
SYH9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	3
SYH9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	3
SYH9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	3
SYH9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	3
SYH9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	3
SYH9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	3
SYH9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	3
SYH9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	3
SYH9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	3
SYH9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	3
SYH9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	3
SYH9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	3
SYH9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	3
SYH9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	3
SYH9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	3
SYH9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	3
SYH9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	3
SYH9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	3
SYH9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	3
SYH9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	3
SYH9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	3
SYH9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	3
CBI18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	1	3
CBI18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	3	3
CBI18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	1	3
CBI18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	3	3
CBI18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	1	3
CBI18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	3	3
CBI18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	1	3
CBI18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	3	3
CBI18	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	1	3
CBI18	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	3	3
CBI18	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	1	3
CBI18	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	3	3
CBI18	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	1	3
CBI18	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	3	3
CBI18	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	1	3
CBI18	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	3	3
CBI2	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	1	3
CBI2	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	2	3
CBI2	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	5	3
CBI2	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	10	3
CBI2	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	1	3
CBI2	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	2	3
CBI2	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	5	3
CBI2	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	10	3
CBI2	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	1	3
CBI2	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	2	3
CBI2	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	5	3
CBI2	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	10	3
CBI2	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	1	3
CBI2	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	2	3
CBI2	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	5	3
CBI2	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	10	3
CBI2	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	1	3
CBI2	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	2	3
CBI2	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	5	3
CBI2	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	10	3
CBI2	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	1	3
CBI2	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	2	3
CBI2	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	5	3
CBI2	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	10	3
CBI2	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	1	3
CBI2	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	2	3
CBI2	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	5	3
CBI2	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	10	3
CBI2	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	1	3
CBI2	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	2	3
CBI2	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	5	3
CBI2	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	10	3
CBI4	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	2	3
CBI4	south	south	99.97	north	0.02	50	ranked_thl_0.5	no.imputation	4	3
CBI4	south	south	89.83	north	10.16	50	ranked_thl_0.5	no.imputation	5	3
CBI4	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	6	3
CBI4	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	9	3
CBI4	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	10	3
CBI4	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	2	3
CBI4	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	4	3
CBI4	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	5	3
CBI4	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	6	3
CBI4	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	9	3
CBI4	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	10	3
CBI4	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	2	3
CBI4	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	4	3
CBI4	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	5	3
CBI4	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	6	3
CBI4	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	9	3
CBI4	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	10	3
CBI4	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	2	3
CBI4	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	4	3
CBI4	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	5	3
CBI4	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	6	3
CBI4	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	9	3
CBI4	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	10	3
CBI4	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	2	3
CBI4	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	4	3
CBI4	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	5	3
CBI4	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	6	3
CBI4	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	9	3
CBI4	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	10	3
CBI4	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	2	3
CBI4	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	4	3
CBI4	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	5	3
CBI4	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	6	3
CBI4	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	9	3
CBI4	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	10	3
CBI4	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	2	3
CBI4	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	4	3
CBI4	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	5	3
CBI4	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	6	3
CBI4	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	9	3
CBI4	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	10	3
CBI4	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	2	3
CBI4	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	4	3
CBI4	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	5	3
CBI4	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	6	3
CBI4	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	9	3
CBI4	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	10	3
CBI6	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	1	3
CBI6	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	6	3
CBI6	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	7	3
CBI6	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	10	3
CBI6	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	1	3
CBI6	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	6	3
CBI6	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	7	3
CBI6	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	10	3
CBI6	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	1	3
CBI6	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	6	3
CBI6	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	7	3
CBI6	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	10	3
CBI6	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	1	3
CBI6	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	6	3
CBI6	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	7	3
CBI6	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	10	3
CBI6	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	1	3
CBI6	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	6	3
CBI6	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	7	3
CBI6	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	10	3
CBI6	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	1	3
CBI6	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	6	3
CBI6	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	7	3
CBI6	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	10	3
CBI6	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	1	3
CBI6	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	6	3
CBI6	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	7	3
CBI6	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	10	3
CBI6	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	1	3
CBI6	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	6	3
CBI6	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	7	3
CBI6	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	10	3
CBI7	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	1	3
CBI7	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	2	3
CBI7	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	3	3
CBI7	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	4	3
CBI7	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	5	3
CBI7	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	6	3
CBI7	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	7	3
CBI7	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	1	3
CBI7	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	2	3
CBI7	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	3	3
CBI7	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	4	3
CBI7	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	5	3
CBI7	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	6	3
CBI7	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	7	3
CBI7	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	1	3
CBI7	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	2	3
CBI7	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	3	3
CBI7	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	4	3
CBI7	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	5	3
CBI7	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	6	3
CBI7	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	7	3
CBI7	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	1	3
CBI7	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	2	3
CBI7	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	3	3
CBI7	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	4	3
CBI7	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	5	3
CBI7	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	6	3
CBI7	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	7	3
CBI7	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	1	3
CBI7	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	2	3
CBI7	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	3	3
CBI7	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	4	3
CBI7	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	5	3
CBI7	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	6	3
CBI7	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	7	3
CBI7	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	1	3
CBI7	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	2	3
CBI7	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	3	3
CBI7	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	4	3
CBI7	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	5	3
CBI7	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	6	3
CBI7	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	7	3
CBI7	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	1	3
CBI7	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	2	3
CBI7	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	3	3
CBI7	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	4	3
CBI7	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	5	3
CBI7	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	6	3
CBI7	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	7	3
CBI7	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	1	3
CBI7	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	2	3
CBI7	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	3	3
CBI7	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	4	3
CBI7	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	5	3
CBI7	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	6	3
CBI7	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	7	3
NWH1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	1	3
NWH1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	2	3
NWH1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	5	3
NWH1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	8	3
NWH1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	1	3
NWH1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	2	3
NWH1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	5	3
NWH1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	8	3
NWH1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	1	3
NWH1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	2	3
NWH1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	5	3
NWH1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	8	3
NWH1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	1	3
NWH1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	2	3
NWH1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	5	3
NWH1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	8	3
NWH1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	1	3
NWH1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	2	3
NWH1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	5	3
NWH1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	8	3
NWH1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	1	3
NWH1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	2	3
NWH1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	5	3
NWH1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	8	3
NWH1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	1	3
NWH1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	2	3
NWH1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	5	3
NWH1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	8	3
NWH1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	1	3
NWH1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	2	3
NWH1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	5	3
NWH1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	8	3
NWH10	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	2	3
NWH10	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	3	3
NWH10	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	4	3
NWH10	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	6	3
NWH10	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	7	3
NWH10	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	9	3
NWH10	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	2	3
NWH10	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	3	3
NWH10	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	4	3
NWH10	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	6	3
NWH10	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	7	3
NWH10	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	9	3
NWH10	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	2	3
NWH10	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	3	3
NWH10	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	4	3
NWH10	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	6	3
NWH10	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	7	3
NWH10	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	9	3
NWH10	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	2	3
NWH10	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	3	3
NWH10	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	4	3
NWH10	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	6	3
NWH10	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	7	3
NWH10	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	9	3
NWH10	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	2	3
NWH10	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	3	3
NWH10	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	4	3
NWH10	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	6	3
NWH10	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	7	3
NWH10	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	9	3
NWH10	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	2	3
NWH10	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	3	3
NWH10	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	4	3
NWH10	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	6	3
NWH10	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	7	3
NWH10	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	9	3
NWH10	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	2	3
NWH10	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	3	3
NWH10	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	4	3
NWH10	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	6	3
NWH10	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	7	3
NWH10	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	9	3
NWH10	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	2	3
NWH10	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	3	3
NWH10	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	4	3
NWH10	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	6	3
NWH10	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	7	3
NWH10	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	9	3
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	1	3
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	3	3
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	4	3
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	6	3
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	9	3
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	1	3
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	3	3
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	4	3
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	6	3
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	9	3
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	1	3
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	3	3
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	4	3
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	6	3
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	9	3
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	1	3
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	3	3
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	4	3
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	6	3
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	9	3
NWH18	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	1	3
NWH18	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	3	3
