INDIVIDUALS	CURRENT	INFERRED	SCORE	SECOND_BEST_POP	SECOND_BEST_SCORE	MARKER_NUMBER	METHOD	MISSING_DATA	ITERATIONS	SUBSAMPLE
SYH11	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	1
SYH11	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	1
SYH11	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	1
SYH11	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	1
SYH2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	1
SYH2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	1
SYH2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	1
SYH2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	1
SYH2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	1
SYH2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	1
SYH2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	1
SYH2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	1
SYH2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	1
SYH2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	1
SYH2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	1
SYH2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	1
SYH2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	1
SYH2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	1
SYH2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	1
SYH2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	1
SYH2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	1
SYH2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	1
SYH2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	1
SYH2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	1
SYH2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	1
SYH2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	1
SYH2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	1
SYH2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	1
SYH2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	1
SYH2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	1
SYH2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	1
SYH2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	1
SYH2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	1
SYH2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	1
SYH2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	1
SYH2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	1
SYH2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	1
SYH2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	1
SYH2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	1
SYH2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	1
SYH2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	1
SYH2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	1
SYH2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	1
SYH2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	1
SYH22	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	1
SYH22	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	1
SYH22	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	8	1
SYH22	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	1
SYH22	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	1
SYH22	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	1
SYH22	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	8	1
SYH22	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	1
SYH22	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	1
SYH22	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	1
SYH22	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	1
SYH22	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	1
SYH22	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	1
SYH22	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	1
SYH22	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	1
SYH22	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	1
SYH22	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	1
SYH22	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	1
SYH22	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	1
SYH22	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	1
SYH22	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	1
SYH22	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	1
SYH22	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	1
SYH22	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	1
SYH22	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	1
SYH22	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	1
SYH22	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	1
SYH22	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	1
SYH22	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	1
SYH22	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	1
SYH22	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	1
SYH22	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	1
CBI1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	1	1
CBI1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	3	1
CBI1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	4	1
CBI1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	5	1
CBI1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	8	1
CBI1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	1	1
CBI1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	3	1
CBI1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	4	1
CBI1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	5	1
CBI1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	8	1
CBI1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	1	1
CBI1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	3	1
CBI1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	4	1
CBI1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	5	1
CBI1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	8	1
CBI1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	1	1
CBI1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	3	1
CBI1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	4	1
CBI1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	5	1
CBI1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	8	1
CBI1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	1	1
CBI1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	3	1
CBI1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	4	1
CBI1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	5	1
CBI1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	8	1
CBI1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	1	1
CBI1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	3	1
CBI1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	4	1
CBI1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	5	1
CBI1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	8	1
CBI1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	1	1
CBI1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	3	1
CBI1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	4	1
CBI1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	5	1
CBI1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	8	1
CBI1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	1	1
CBI1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	3	1
CBI1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	4	1
CBI1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	5	1
CBI1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	8	1
CBI10	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	3	1
CBI10	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	4	1
CBI10	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	6	1
CBI10	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	7	1
CBI10	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	3	1
CBI10	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	4	1
CBI10	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	6	1
CBI10	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	7	1
CBI10	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	3	1
CBI10	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	4	1
CBI10	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	6	1
CBI10	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	7	1
CBI10	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	3	1
CBI10	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	4	1
CBI10	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	6	1
CBI10	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	7	1
CBI10	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	3	1
CBI10	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	4	1
CBI10	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	6	1
CBI10	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	7	1
CBI10	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	3	1
CBI10	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	4	1
CBI10	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	6	1
CBI10	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	7	1
CBI10	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	3	1
CBI10	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	4	1
CBI10	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	6	1
CBI10	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	7	1
CBI10	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	3	1
CBI10	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	4	1
CBI10	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	6	1
CBI10	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	7	1
CBI12	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	2	1
CBI12	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	3	1
CBI12	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	5	1
CBI12	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	7	1
CBI12	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	8	1
CBI12	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	2	1
CBI12	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	3	1
CBI12	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	5	1
CBI12	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	7	1
CBI12	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	8	1
CBI12	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	2	1
CBI12	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	3	1
CBI12	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	5	1
CBI12	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	7	1
CBI12	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	8	1
CBI12	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	2	1
CBI12	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	3	1
CBI12	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	5	1
CBI12	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	7	1
CBI12	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	8	1
CBI12	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	2	1
CBI12	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	3	1
CBI12	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	5	1
CBI12	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	7	1
CBI12	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	8	1
CBI12	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	2	1
CBI12	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	3	1
CBI12	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	5	1
CBI12	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	7	1
CBI12	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	8	1
CBI12	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	2	1
CBI12	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	3	1
CBI12	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	5	1
CBI12	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	7	1
CBI12	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	8	1
CBI12	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	2	1
CBI12	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	3	1
CBI12	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	5	1
CBI12	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	7	1
CBI12	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	8	1
CBI14	south	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	1
CBI14	south	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	1
CBI14	south	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	1
CBI14	south	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	1
CBI14	south	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	1
CBI14	south	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	1
CBI14	south	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	1
CBI14	south	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	1
CBI15	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	6	1
CBI15	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	6	1
CBI15	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	6	1
CBI15	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	6	1
CBI15	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	6	1
CBI15	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	6	1
CBI15	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	6	1
CBI15	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	6	1
CBI5	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	2	1
CBI5	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	5	1
CBI5	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	6	1
CBI5	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	7	1
CBI5	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	9	1
CBI5	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	2	1
CBI5	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	5	1
CBI5	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	6	1
CBI5	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	7	1
CBI5	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	9	1
CBI5	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	2	1
CBI5	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	5	1
CBI5	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	6	1
CBI5	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	7	1
CBI5	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	9	1
CBI5	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	2	1
CBI5	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	5	1
CBI5	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	6	1
CBI5	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	7	1
CBI5	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	9	1
CBI5	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	2	1
CBI5	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	5	1
CBI5	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	6	1
CBI5	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	7	1
CBI5	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	9	1
CBI5	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	2	1
CBI5	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	5	1
CBI5	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	6	1
CBI5	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	7	1
CBI5	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	9	1
CBI5	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	2	1
CBI5	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	5	1
CBI5	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	6	1
CBI5	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	7	1
CBI5	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	9	1
CBI5	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	2	1
CBI5	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	5	1
CBI5	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	6	1
CBI5	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	7	1
CBI5	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	9	1
CBI8	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	2	1
CBI8	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	3	1
CBI8	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	6	1
CBI8	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	7	1
CBI8	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	9	1
CBI8	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	2	1
CBI8	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	3	1
CBI8	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	6	1
CBI8	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	7	1
CBI8	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	9	1
CBI8	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	2	1
CBI8	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	3	1
CBI8	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	6	1
CBI8	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	7	1
CBI8	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	9	1
CBI8	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	2	1
CBI8	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	3	1
CBI8	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	6	1
CBI8	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	7	1
CBI8	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	9	1
CBI8	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	2	1
CBI8	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	3	1
CBI8	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	6	1
CBI8	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	7	1
CBI8	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	9	1
CBI8	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	2	1
CBI8	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	3	1
CBI8	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	6	1
CBI8	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	7	1
CBI8	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	9	1
CBI8	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	2	1
CBI8	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	3	1
CBI8	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	6	1
CBI8	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	7	1
CBI8	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	9	1
CBI8	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	2	1
CBI8	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	3	1
CBI8	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	6	1
CBI8	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	7	1
CBI8	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	9	1
NWH1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	2	1
NWH1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	4	1
NWH1	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	7	1
NWH1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	2	1
NWH1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	4	1
NWH1	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	7	1
NWH1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	2	1
NWH1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	4	1
NWH1	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	7	1
NWH1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	2	1
NWH1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	4	1
NWH1	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	7	1
NWH1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	2	1
NWH1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	4	1
NWH1	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	7	1
NWH1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	2	1
NWH1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	4	1
NWH1	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	7	1
NWH1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	2	1
NWH1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	4	1
NWH1	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	7	1
NWH1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	2	1
NWH1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	4	1
NWH1	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	7	1
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	1	1
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	2	1
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	4	1
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	5	1
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	8	1
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	9	1
NWH18	south	south	100	north	0	50	ranked_thl_0.5	no.imputation	10	1
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	1	1
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	2	1
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	4	1
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	5	1
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	8	1
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	9	1
NWH18	south	south	100	north	0	100	ranked_thl_0.5	no.imputation	10	1
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	1	1
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	2	1
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	4	1
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	5	1
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	8	1
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	9	1
NWH18	south	south	100	north	0	200	ranked_thl_0.5	no.imputation	10	1
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	1	1
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	2	1
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	4	1
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	5	1
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	8	1
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	9	1
NWH18	south	south	100	north	0	300	ranked_thl_0.5	no.imputation	10	1
NWH18	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	1	1
NWH18	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	2	1
NWH18	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	4	1
NWH18	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	5	1
NWH18	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	8	1
NWH18	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	9	1
NWH18	south	south	100	north	0	400	ranked_thl_0.5	no.imputation	10	1
NWH18	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	1	1
NWH18	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	2	1
NWH18	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	4	1
NWH18	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	5	1
NWH18	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	8	1
NWH18	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	9	1
NWH18	south	south	100	north	0	500	ranked_thl_0.5	no.imputation	10	1
NWH18	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	1	1
NWH18	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	2	1
NWH18	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	4	1
NWH18	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	5	1
NWH18	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	8	1
NWH18	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	9	1
NWH18	south	south	100	north	0	1000	ranked_thl_0.5	no.imputation	10	1
NWH18	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	1	1
NWH18	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	2	1
NWH18	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	4	1
NWH18	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	5	1
NWH18	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	8	1
NWH18	south	south	100	north	0	15454	ranked_thl_0.5	no.imputation	9	1
